complaint_id,precinct,borough,offense_level,offense_type,occurred_at,source
315703081,84,BROOKLYN,VIOLATION,ADMINISTRATIVE CODE,2025-11-07T03:10:00,SOCRATA_qgea-i56i
315710917,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-05T18:50:00,SOCRATA_qgea-i56i
315712374,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-05T19:45:00,SOCRATA_qgea-i56i
315712375,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-06T12:45:00,SOCRATA_qgea-i56i
315712376,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-02T19:07:00,SOCRATA_qgea-i56i
315715101,84,BROOKLYN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-07T07:39:00,SOCRATA_qgea-i56i
315715102,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-03T19:50:00,SOCRATA_qgea-i56i
315719082,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-06T17:00:00,SOCRATA_qgea-i56i
315720995,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-10-08T14:00:00,SOCRATA_qgea-i56i
315720996,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-06T16:10:00,SOCRATA_qgea-i56i
315720998,84,BROOKLYN,FELONY,ROBBERY,2025-11-07T10:04:00,SOCRATA_qgea-i56i
315726433,84,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-07T14:08:00,SOCRATA_qgea-i56i
315729318,84,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-07T14:08:00,SOCRATA_qgea-i56i
315737806,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-07T18:47:00,SOCRATA_qgea-i56i
315741048,84,BROOKLYN,FELONY,MISCELLANEOUS PENAL LAW,2025-11-07T19:20:00,SOCRATA_qgea-i56i
315742718,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-04T16:00:00,SOCRATA_qgea-i56i
315743070,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-07T19:22:00,SOCRATA_qgea-i56i
315743071,84,BROOKLYN,FELONY,BURGLARY,2025-11-07T17:01:00,SOCRATA_qgea-i56i
315743350,84,BROOKLYN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-07T14:00:00,SOCRATA_qgea-i56i
315750885,84,BROOKLYN,VIOLATION,ADMINISTRATIVE CODE,2025-11-08T03:23:00,SOCRATA_qgea-i56i
315756887,84,BROOKLYN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-11-07T00:00:00,SOCRATA_qgea-i56i
315758153,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-07T08:30:00,SOCRATA_qgea-i56i
315760773,84,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-08T08:21:00,SOCRATA_qgea-i56i
315760774,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-06T11:28:00,SOCRATA_qgea-i56i
315762551,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-03T14:38:00,SOCRATA_qgea-i56i
315763886,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-07T14:27:00,SOCRATA_qgea-i56i
315767056,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-08T11:46:00,SOCRATA_qgea-i56i
315767057,84,BROOKLYN,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-11-08T13:00:00,SOCRATA_qgea-i56i
315769066,84,BROOKLYN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-04T10:00:00,SOCRATA_qgea-i56i
315771229,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-08T14:40:00,SOCRATA_qgea-i56i
315773379,84,BROOKLYN,MISDEMEANOR,SEX CRIMES,2025-10-29T12:30:00,SOCRATA_qgea-i56i
315773380,84,BROOKLYN,MISDEMEANOR,OTHER OFFENSES RELATED TO THEFT,2025-11-08T17:04:00,SOCRATA_qgea-i56i
315777896,84,BROOKLYN,FELONY,MISCELLANEOUS PENAL LAW,2025-11-08T17:10:00,SOCRATA_qgea-i56i
315777897,84,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-08T17:42:00,SOCRATA_qgea-i56i
315780980,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-08T19:02:00,SOCRATA_qgea-i56i
315780981,84,BROOKLYN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-08T18:30:00,SOCRATA_qgea-i56i
315783279,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-06T10:50:00,SOCRATA_qgea-i56i
315783622,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-05T07:00:00,SOCRATA_qgea-i56i
315783623,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-06T16:20:00,SOCRATA_qgea-i56i
315785514,84,BROOKLYN,MISDEMEANOR,DANGEROUS DRUGS,2025-11-09T01:00:00,SOCRATA_qgea-i56i
315785515,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-07T01:10:00,SOCRATA_qgea-i56i
315789734,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-07T11:27:00,SOCRATA_qgea-i56i
315789735,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-07T20:02:00,SOCRATA_qgea-i56i
315790136,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-09T02:40:00,SOCRATA_qgea-i56i
315797598,84,BROOKLYN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-11-09T04:50:00,SOCRATA_qgea-i56i
315797599,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-10-07T13:00:00,SOCRATA_qgea-i56i
315800257,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-08T16:45:00,SOCRATA_qgea-i56i
315801507,84,BROOKLYN,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-11-08T16:30:00,SOCRATA_qgea-i56i
315804098,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-09T12:58:00,SOCRATA_qgea-i56i
315807458,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-09T14:03:00,SOCRATA_qgea-i56i
315807459,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-07T10:29:00,SOCRATA_qgea-i56i
315814796,84,BROOKLYN,FELONY,MISCELLANEOUS PENAL LAW,2025-11-05T16:10:00,SOCRATA_qgea-i56i
315816313,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-09T16:45:00,SOCRATA_qgea-i56i
315819307,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-09T19:00:00,SOCRATA_qgea-i56i
315820767,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-09T12:29:00,SOCRATA_qgea-i56i
315821017,84,BROOKLYN,FELONY,MISCELLANEOUS PENAL LAW,2025-10-31T16:40:00,SOCRATA_qgea-i56i
315821254,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-05T10:25:00,SOCRATA_qgea-i56i
315824140,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-08T16:23:00,SOCRATA_qgea-i56i
315825578,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-08T17:00:00,SOCRATA_qgea-i56i
315829780,84,BROOKLYN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-11-07T23:00:00,SOCRATA_qgea-i56i
315830301,84,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-11-07T13:40:00,SOCRATA_qgea-i56i
315832820,84,BROOKLYN,FELONY,BURGLARY,2025-11-10T03:45:00,SOCRATA_qgea-i56i
315848671,84,BROOKLYN,MISDEMEANOR,CRIMINAL TRESPASS,2025-11-10T10:38:00,SOCRATA_qgea-i56i
315848672,84,BROOKLYN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-09T23:09:00,SOCRATA_qgea-i56i
315848673,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-07T18:00:00,SOCRATA_qgea-i56i
315851819,84,BROOKLYN,FELONY,BURGLARY,2025-11-07T12:40:00,SOCRATA_qgea-i56i
315855095,84,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-10T14:00:00,SOCRATA_qgea-i56i
315858285,84,BROOKLYN,MISDEMEANOR,POSSESSION OF STOLEN PROPERTY,2025-11-10T16:26:00,SOCRATA_qgea-i56i
315862822,84,BROOKLYN,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-11-10T17:00:00,SOCRATA_qgea-i56i
315865050,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-07T19:30:00,SOCRATA_qgea-i56i
315865051,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-10T12:00:00,SOCRATA_qgea-i56i
315865052,84,BROOKLYN,MISDEMEANOR,POSSESSION OF STOLEN PROPERTY,2025-11-10T17:09:00,SOCRATA_qgea-i56i
315871533,84,BROOKLYN,FELONY,BURGLARY,2025-11-10T16:36:00,SOCRATA_qgea-i56i
315872040,84,BROOKLYN,FELONY,BURGLARY,2025-11-10T16:45:00,SOCRATA_qgea-i56i
315873606,84,BROOKLYN,VIOLATION,ADMINISTRATIVE CODE,2025-11-11T00:40:00,SOCRATA_qgea-i56i
315873607,84,BROOKLYN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-10T23:45:00,SOCRATA_qgea-i56i
315879555,84,BROOKLYN,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,2025-11-11T01:52:00,SOCRATA_qgea-i56i
315879556,84,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-11T01:05:00,SOCRATA_qgea-i56i
315891763,84,BROOKLYN,FELONY,ROBBERY,2025-11-10T15:30:00,SOCRATA_qgea-i56i
315903596,84,BROOKLYN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-11T10:55:00,SOCRATA_qgea-i56i
315903597,84,BROOKLYN,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-11-11T13:10:00,SOCRATA_qgea-i56i
315907137,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-09T16:43:00,SOCRATA_qgea-i56i
315907139,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-10T13:17:00,SOCRATA_qgea-i56i
315907140,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-09T16:49:00,SOCRATA_qgea-i56i
315910924,84,BROOKLYN,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-11-10T19:11:00,SOCRATA_qgea-i56i
315910925,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-09T19:46:00,SOCRATA_qgea-i56i
315910926,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-11T12:40:00,SOCRATA_qgea-i56i
315910927,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-07T10:29:00,SOCRATA_qgea-i56i
315910928,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-10T11:30:00,SOCRATA_qgea-i56i
315910929,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-10T10:55:00,SOCRATA_qgea-i56i
315910930,84,BROOKLYN,MISDEMEANOR,FRAUDS,2025-11-11T12:50:00,SOCRATA_qgea-i56i
315910931,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-10T14:35:00,SOCRATA_qgea-i56i
315914448,84,BROOKLYN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-11T10:39:00,SOCRATA_qgea-i56i
315919988,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-11T16:30:00,SOCRATA_qgea-i56i
315925658,84,BROOKLYN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-10T22:45:00,SOCRATA_qgea-i56i
315925659,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-10T17:05:00,SOCRATA_qgea-i56i
315928471,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-10T15:09:00,SOCRATA_qgea-i56i
315928473,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-11T14:15:00,SOCRATA_qgea-i56i
315928475,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-10T14:40:00,SOCRATA_qgea-i56i
315931078,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-11T17:50:00,SOCRATA_qgea-i56i
315931079,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-10T16:45:00,SOCRATA_qgea-i56i
315931080,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-10T01:00:00,SOCRATA_qgea-i56i
315931414,84,BROOKLYN,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,2025-11-11T23:10:00,SOCRATA_qgea-i56i
315931738,84,BROOKLYN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-11-12T00:35:00,SOCRATA_qgea-i56i
315932026,84,BROOKLYN,VIOLATION,ADMINISTRATIVE CODE,2025-11-12T01:15:00,SOCRATA_qgea-i56i
315949665,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-10T12:55:00,SOCRATA_qgea-i56i
315949666,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-11T12:30:00,SOCRATA_qgea-i56i
315953285,84,BROOKLYN,MISDEMEANOR,CRIMINAL TRESPASS,2025-11-12T10:50:00,SOCRATA_qgea-i56i
315972406,84,BROOKLYN,MISDEMEANOR,DANGEROUS WEAPONS,2025-11-12T15:20:00,SOCRATA_qgea-i56i
315976603,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-04T17:00:00,SOCRATA_qgea-i56i
315976604,84,BROOKLYN,FELONY,ROBBERY,2025-11-10T15:25:00,SOCRATA_qgea-i56i
315985041,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-10-23T08:00:00,SOCRATA_qgea-i56i
315987938,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-12T12:50:00,SOCRATA_qgea-i56i
315993893,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-12T21:00:00,SOCRATA_qgea-i56i
315994136,84,BROOKLYN,MISDEMEANOR,OTHER OFFENSES RELATED TO THEFT,2025-11-12T13:30:00,SOCRATA_qgea-i56i
315994422,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-12T12:28:00,SOCRATA_qgea-i56i
315994423,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-10T19:26:00,SOCRATA_qgea-i56i
315995505,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-08T19:38:00,SOCRATA_qgea-i56i
316020878,84,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-13T05:20:00,SOCRATA_qgea-i56i
316020879,84,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-13T07:25:00,SOCRATA_qgea-i56i
316023633,84,BROOKLYN,MISDEMEANOR,POSSESSION OF STOLEN PROPERTY,2025-11-13T10:20:00,SOCRATA_qgea-i56i
316026372,84,BROOKLYN,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-11-12T19:30:00,SOCRATA_qgea-i56i
316026373,84,BROOKLYN,FELONY,MISCELLANEOUS PENAL LAW,2025-11-13T12:55:00,SOCRATA_qgea-i56i
316029719,84,BROOKLYN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-06T17:00:00,SOCRATA_qgea-i56i
316029720,84,BROOKLYN,MISDEMEANOR,DANGEROUS DRUGS,2025-11-13T14:01:00,SOCRATA_qgea-i56i
316029721,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-12T09:29:00,SOCRATA_qgea-i56i
316033128,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-12T16:35:00,SOCRATA_qgea-i56i
316033129,84,BROOKLYN,MISDEMEANOR,POSSESSION OF STOLEN PROPERTY,2025-11-13T14:00:00,SOCRATA_qgea-i56i
316033130,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-13T15:05:00,SOCRATA_qgea-i56i
316033131,84,BROOKLYN,FELONY,BURGLARY,2025-11-12T14:33:00,SOCRATA_qgea-i56i
316033132,84,BROOKLYN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-11-13T15:40:00,SOCRATA_qgea-i56i
316040753,84,BROOKLYN,MISDEMEANOR,POSSESSION OF STOLEN PROPERTY,2025-11-13T14:00:00,SOCRATA_qgea-i56i
316048944,84,BROOKLYN,VIOLATION,ADMINISTRATIVE CODE,2025-11-13T19:26:00,SOCRATA_qgea-i56i
316051563,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-13T11:00:00,SOCRATA_qgea-i56i
316056997,84,BROOKLYN,MISDEMEANOR,DANGEROUS DRUGS,2025-11-13T22:46:00,SOCRATA_qgea-i56i
316056998,84,BROOKLYN,FELONY,DANGEROUS DRUGS,2025-11-13T21:36:00,SOCRATA_qgea-i56i
316056999,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-11T21:00:00,SOCRATA_qgea-i56i
316057537,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-12T15:18:00,SOCRATA_qgea-i56i
316057877,84,BROOKLYN,VIOLATION,ADMINISTRATIVE CODE,2025-11-14T00:19:00,SOCRATA_qgea-i56i
316057878,84,BROOKLYN,FELONY,ROBBERY,2025-11-13T21:43:00,SOCRATA_qgea-i56i
316060759,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-12T18:09:00,SOCRATA_qgea-i56i
316067939,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-13T00:30:00,SOCRATA_qgea-i56i
316068331,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-11T18:00:00,SOCRATA_qgea-i56i
316071240,84,BROOKLYN,FELONY,RAPE,2025-11-14T03:31:00,SOCRATA_qgea-i56i
316076297,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-13T12:16:00,SOCRATA_qgea-i56i
316084863,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-14T11:00:00,SOCRATA_qgea-i56i
316092781,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-11T08:33:00,SOCRATA_qgea-i56i
316095772,84,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-11-14T15:15:00,SOCRATA_qgea-i56i
316095773,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-12T17:22:00,SOCRATA_qgea-i56i
316100227,84,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-14T17:20:00,SOCRATA_qgea-i56i
316100228,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-14T12:32:00,SOCRATA_qgea-i56i
316100229,84,BROOKLYN,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,2025-10-28T22:08:00,SOCRATA_qgea-i56i
316101912,84,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-11-14T19:20:00,SOCRATA_qgea-i56i
316101913,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-08T15:20:00,SOCRATA_qgea-i56i
316101914,84,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-14T17:20:00,SOCRATA_qgea-i56i
316103712,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-12T23:00:00,SOCRATA_qgea-i56i
316103714,84,BROOKLYN,FELONY,DANGEROUS DRUGS,2025-11-14T20:30:00,SOCRATA_qgea-i56i
316105675,84,BROOKLYN,FELONY,DANGEROUS WEAPONS,2025-11-14T21:10:00,SOCRATA_qgea-i56i
316105676,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-14T19:10:00,SOCRATA_qgea-i56i
316105677,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-14T18:58:00,SOCRATA_qgea-i56i
316107530,84,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-14T21:29:00,SOCRATA_qgea-i56i
316107929,84,BROOKLYN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-11-13T18:00:00,SOCRATA_qgea-i56i
316108235,84,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-14T23:10:00,SOCRATA_qgea-i56i
316108236,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-14T09:00:00,SOCRATA_qgea-i56i
316108641,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-14T11:00:00,SOCRATA_qgea-i56i
316110699,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-14T15:41:00,SOCRATA_qgea-i56i
316115317,84,BROOKLYN,FELONY,MISCELLANEOUS PENAL LAW,2025-11-14T23:26:00,SOCRATA_qgea-i56i
316115318,84,BROOKLYN,VIOLATION,ADMINISTRATIVE CODE,2025-11-15T04:08:00,SOCRATA_qgea-i56i
316115319,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-14T16:12:00,SOCRATA_qgea-i56i
316115717,84,BROOKLYN,FELONY,BURGLARY,2025-11-15T02:20:00,SOCRATA_qgea-i56i
316130140,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-15T11:30:00,SOCRATA_qgea-i56i
316131991,84,BROOKLYN,VIOLATION,ADMINISTRATIVE CODE,2025-11-15T14:01:00,SOCRATA_qgea-i56i
316136305,84,BROOKLYN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-15T10:05:00,SOCRATA_qgea-i56i
316141425,84,BROOKLYN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-14T22:35:00,SOCRATA_qgea-i56i
316141426,84,BROOKLYN,MISDEMEANOR,OTHER OFFENSES RELATED TO THEFT,2025-11-15T17:37:00,SOCRATA_qgea-i56i
316141427,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-13T20:00:00,SOCRATA_qgea-i56i
316142642,84,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-09-07T00:05:00,SOCRATA_qgea-i56i
316144010,84,BROOKLYN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-15T18:20:00,SOCRATA_qgea-i56i
316144011,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-10-15T16:00:00,SOCRATA_qgea-i56i
316147071,84,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-15T19:30:00,SOCRATA_qgea-i56i
316147072,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-15T17:00:00,SOCRATA_qgea-i56i
316147619,84,BROOKLYN,FELONY,DANGEROUS WEAPONS,2025-11-15T21:23:00,SOCRATA_qgea-i56i
316147620,84,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-11-13T20:34:00,SOCRATA_qgea-i56i
316154047,84,BROOKLYN,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,2025-11-16T03:04:00,SOCRATA_qgea-i56i
316154869,84,BROOKLYN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-11-16T03:00:00,SOCRATA_qgea-i56i
316154870,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-15T18:33:00,SOCRATA_qgea-i56i
316165317,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-16T01:30:00,SOCRATA_qgea-i56i
316165318,84,BROOKLYN,MISDEMEANOR,POSSESSION OF STOLEN PROPERTY,2025-11-16T10:39:00,SOCRATA_qgea-i56i
316174474,84,BROOKLYN,FELONY,GRAND LARCENY,2025-10-07T22:00:00,SOCRATA_qgea-i56i
316180221,84,BROOKLYN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-16T17:20:00,SOCRATA_qgea-i56i
316180222,84,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-16T17:20:00,SOCRATA_qgea-i56i
316182957,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-16T18:40:00,SOCRATA_qgea-i56i
316184497,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-16T16:45:00,SOCRATA_qgea-i56i
316184498,84,BROOKLYN,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-11-16T19:42:00,SOCRATA_qgea-i56i
316186037,84,BROOKLYN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-11-16T19:42:00,SOCRATA_qgea-i56i
316186554,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-10-25T19:00:00,SOCRATA_qgea-i56i
316186555,84,BROOKLYN,VIOLATION,ADMINISTRATIVE CODE,2025-11-16T23:44:00,SOCRATA_qgea-i56i
316186556,84,BROOKLYN,VIOLATION,ADMINISTRATIVE CODE,2025-11-17T00:38:00,SOCRATA_qgea-i56i
316189787,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-16T15:44:00,SOCRATA_qgea-i56i
316189788,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-16T17:54:00,SOCRATA_qgea-i56i
316194847,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-16T12:03:00,SOCRATA_qgea-i56i
316194848,84,BROOKLYN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-16T12:03:00,SOCRATA_qgea-i56i
316195380,84,BROOKLYN,VIOLATION,HARRASSMENT 2,2025-11-16T22:50:00,SOCRATA_qgea-i56i
316195810,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-17T00:56:00,SOCRATA_qgea-i56i
316198481,84,BROOKLYN,VIOLATION,ADMINISTRATIVE CODE,2025-11-17T04:53:00,SOCRATA_qgea-i56i
316214932,84,BROOKLYN,VIOLATION,ADMINISTRATIVE CODE,2025-11-17T07:52:00,SOCRATA_qgea-i56i
316214934,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-10-23T13:50:00,SOCRATA_qgea-i56i
316214935,84,BROOKLYN,MISDEMEANOR,CRIMINAL TRESPASS,2025-11-17T11:25:00,SOCRATA_qgea-i56i
316214938,84,BROOKLYN,MISDEMEANOR,DANGEROUS WEAPONS,2025-11-17T11:44:00,SOCRATA_qgea-i56i
316231307,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-17T13:00:00,SOCRATA_qgea-i56i
316231308,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-17T16:30:00,SOCRATA_qgea-i56i
316233267,84,BROOKLYN,FELONY,BURGLARY,2025-11-17T04:46:00,SOCRATA_qgea-i56i
316236946,84,BROOKLYN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-17T19:59:00,SOCRATA_qgea-i56i
316236947,84,BROOKLYN,FELONY,GRAND LARCENY,2025-11-16T15:55:00,SOCRATA_qgea-i56i
316237246,84,BROOKLYN,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-11-17T19:55:00,SOCRATA_qgea-i56i
316239319,84,BROOKLYN,FELONY,FELONY ASSAULT,2025-11-17T23:00:00,SOCRATA_qgea-i56i
316240652,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-13T12:10:00,SOCRATA_qgea-i56i
316250549,84,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2025-11-14T06:00:00,SOCRATA_qgea-i56i
316250550,84,BROOKLYN,VIOLATION,ADMINISTRATIVE CODE,2025-11-18T07:51:00,SOCRATA_qgea-i56i
316253235,84,BROOKLYN,FELONY,FORGERY,2025-11-17T14:53:00,SOCRATA_qgea-i56i
316260769,84,BROOKLYN,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,2025-11-18T10:52:00,SOCRATA_qgea-i56i
